 TIME                                    TempTop                                  TempBottom                               Node1                                    Node2                                    Node3                                    Node4                                    Node5                                    Node6                                    Node7                                    Node8                                    Node9                                    Node10                                  
  +5.0000000000000000E-01   +6.1350988791915512E+01   +4.5197302720047993E+01   +6.1350988791915512E+01   +5.7544901699732186E+01   +5.2920262067390631E+01   +4.9154000129112120E+01   +4.6836871902853709E+01   +4.5683377673051382E+01   +4.5197302720047993E+01   +4.5018273863125692E+01   +4.4959151408603113E+01   +4.4918292266631326E+01
  +5.5000000000000004E-01   +6.1710753445582839E+01   +4.5347461379954837E+01   +6.1710753445582839E+01   +5.8465096417545439E+01   +5.4102769067167891E+01   +5.0170529600608184E+01   +4.7496078663194162E+01   +4.6027724715671241E+01   +4.5347461379954837E+01   +4.5073016341341386E+01   +4.4974194371120767E+01   +4.4918813562294865E+01
  +5.9999999999999998E-01   +6.1988800691516467E+01   +4.5554522948384147E+01   +6.1988800691516467E+01   +5.9247829133244707E+01   +5.5211568025412276E+01   +5.1220904145742736E+01   +4.8245890407554413E+01   +4.6458523525026315E+01   +4.5554522948384147E+01   +4.5157491077533493E+01   +4.5002401649189650E+01   +4.4924637719208455E+01
  +6.5000000000000002E-01   +6.2203580049804053E+01   +4.5825894219162386E+01   +6.2203580049804053E+01   +5.9907470346645297E+01   +5.6232938068391803E+01   +5.2278452527946634E+01   +4.9070422199319637E+01   +4.6975517052548149E+01   +4.5825894219162386E+01   +4.5279264611916702E+01   +4.5048722852529870E+01   +4.4938275701021951E+01
  +6.9999999999999996E-01   +6.2369417352124870E+01   +4.6166800127434200E+01   +6.2369417352124870E+01   +6.0458996750859434E+01   +5.7159715251879973E+01   +5.3320091629338862E+01   +4.9951536273154382E+01   +4.7574509902319363E+01   +4.6166800127434200E+01   +4.5445705481162491E+01   +4.5118772376084117E+01   +4.4962934769352550E+01
  +7.5000000000000000E-01   +6.2497449188231023E+01   +4.6579972666243606E+01   +6.2497449188231023E+01   +6.0917061638703679E+01   +5.7989973757530564E+01   +5.4327048487784715E+01   +5.0870400522913457E+01   +4.8247992576910590E+01   +4.6579972666243606E+01   +4.5663509247631097E+01   +4.5218596650777087E+01   +4.5002504247335139E+01
  +8.0000000000000004E-01   +6.2596309555746849E+01   +4.7065535383934929E+01   +6.2596309555746849E+01   +6.1295337375250824E+01   +5.8725619392684692E+01   +5.5284905690702153E+01   +5.1808648544372048E+01   +4.8985868642709697E+01   +4.7065535383934929E+01   +4.5938269703287332E+01   +4.5354386815260980E+01   +4.5061484699626163E+01
  +8.4999999999999998E-01   +6.2672677975608423E+01   +4.7621080487903697E+01   +6.2672677975608423E+01   +6.1606174527450463E+01   +5.9371193153114554E+01   +5.6183320533202945E+01   +5.2749230063282205E+01   +4.9776235958316775E+01   +4.7621080487903697E+01   +4.6274138829915110E+01   +4.5532167303232882E+01   +4.5144866255667061E+01
  +9.0000000000000002E-01   +6.2731718212526111E+01   +4.8241918285088779E+01   +6.2731718212526111E+01   +6.1860487104474736E+01   +5.9932935285805691E+01   +5.7015595063899418E+01   +5.3677009928392899E+01   +5.0606173842740709E+01   +4.8241918285088779E+01   +4.6673605649590840E+01   +4.5757493353973871E+01   +4.5257967865801000E+01
  +9.4999999999999996E-01   +6.2777419833291297E+01   +4.8921437965682458E+01   +6.2777419833291297E+01   +6.2067758311681317E+01   +6.0418049382765062E+01   +5.7778143005388934E+01   +5.4579109961761922E+01   +5.1462452846403060E+01   +4.8921437965682458E+01   +4.7137392686407225E+01   +4.6035179435249255E+01   +4.5406249593769083E+01
  +1.0000000000000000E+00   +6.2812863801928415E+01   +4.9651529807620605E+01   +6.2812863801928415E+01   +6.2236119236513261E+01   +6.0834146337749928E+01   +5.8469925387529535E+01   +5.5445038931373901E+01   +5.2332129796864749E+01   +4.9651529807620605E+01   +4.7664460510793006E+01   +4.6369075382636545E+01   +4.5595112027599228E+01
  +1.0500000000000000E+00   +6.2840326897553481E+01   +5.0422062922263166E+01   +6.2840326897553481E+01   +6.2372291636902489E+01   +6.1188450186210183E+01   +5.9091221709035139E+01   +5.6265730597754668E+01   +5.3201981200417848E+01   +5.0422062922263166E+01   +4.8251324264398534E+01   +4.6761341261234229E+01   +4.5829298682259981E+01
  +1.1000000000000001E+00   +6.2861497847861123E+01   +5.1221441667082495E+01   +6.2861497847861123E+01   +6.2481853776885998E+01   +6.1487822674967170E+01   +5.9643580676253130E+01   +5.7033862899509678E+01   +5.4059171372247057E+01   +5.1221441667082495E+01   +4.8892172675192924E+01   +4.7212199317444330E+01   +4.6112558994980787E+01
  +1.1499999999999999E+00   +6.2877802311825533E+01   +5.2038860469117274E+01   +6.2877802311825533E+01   +6.2569695075716432E+01   +6.1739303071393458E+01   +6.0130686603594889E+01   +5.7745453984975477E+01   +5.4893493133155083E+01   +5.2038860469117274E+01   +4.9580539323435893E+01   +4.7720872664421037E+01   +4.6448138688004192E+01
  +1.2000000000000000E+00   +6.2890427704332417E+01   +5.2864635906774154E+01   +6.2890427704332417E+01   +6.2639999967447132E+01   +6.1949652093092340E+01   +6.0557507044535946E+01   +5.8399158758288245E+01   +5.5697238425543802E+01   +5.2864635906774154E+01   +5.0309698821816646E+01   +4.8285790648123815E+01   +4.6838785082339214E+01
  +1.2500000000000000E+00   +6.2900283240894872E+01   +5.3689700146382279E+01   +6.2900283240894872E+01   +6.2696196275501492E+01   +6.2124891627878597E+01   +6.0929275487074378E+01   +5.8995056312162795E+01   +5.6464271761636439E+01   +5.3689700146382279E+01   +5.1072389186698345E+01   +4.8904336731242701E+01   +4.7286438920643597E+01
  +1.3000000000000000E+00   +6.2908067208675533E+01   +5.4505762391099552E+01   +6.2908067208675533E+01   +6.2741082889565220E+01   +6.2270326636687386E+01   +6.1251263726345925E+01   +5.9534340619287313E+01   +5.7189925483259465E+01   +5.4505762391099552E+01   +5.1861053126889772E+01   +4.9572975975234904E+01   +4.7792214716082235E+01
  +1.3500000000000001E+00   +6.2914318133223709E+01   +5.5305411061263754E+01   +6.2914318133223709E+01   +6.2776940368337378E+01   +6.2390590653247678E+01   +6.1528621799832095E+01   +6.0019050268125774E+01   +5.7870864447251563E+01   +5.5305411061263754E+01   +5.2668050947262124E+01   +5.0287397179591991E+01   +4.8356410822845987E+01
  +1.3999999999999999E+00   +6.2919453633035168E+01   +5.6082163711853802E+01   +6.2919453633035168E+01   +6.2805624821006823E+01   +6.2489703411268117E+01   +6.1766269477890475E+01   +6.0451836774132417E+01   +5.8504932637617308E+01   +5.6082163711853802E+01   +5.3485838882822861E+01   +5.1042658701700205E+01   +4.8978543434167470E+01
  +1.4500000000000000E+00   +6.2923800026724578E+01   +5.6830475296638603E+01   +6.2923800026724578E+01   +6.2828646764300544E+01   +6.2571133837010471E+01   +6.1968827927013713E+01   +6.0835771281907498E+01   +5.9090994113995663E+01   +5.6830475296638603E+01   +5.4307112271600865E+01   +5.1833330747243707E+01   +4.9657399738384562E+01
  +1.5000000000000000E+00   +6.2927627313854018E+01   +5.7546130122901644E+01   +6.2927627313854018E+01   +6.2847252792645222E+01   +6.2637903257944501E+01   +6.2140676016020720E+01   +6.1174372915137589E+01   +5.9629079440174131E+01   +5.7546130122901644E+01   +5.5125407648130633E+01   +5.2654142215629122E+01   +5.0391585225425153E+01
  +1.5500000000000000E+00   +6.2931141063211953E+01   +5.8225354781474884E+01   +6.2931141063211953E+01   +6.2862447831157901E+01   +6.2692559918151318E+01   +6.2285725856169393E+01   +6.1471080012542743E+01   +6.0119602726880281E+01   +5.8225354781474884E+01   +5.5934227768279356E+01   +5.3499155655399306E+01   +5.1178765327148795E+01
  +1.6000000000000001E+00   +6.2934501252187495E+01   +5.8864922202264147E+01   +6.2934501252187495E+01   +6.2875047068017658E+01   +6.2737263233608793E+01   +6.2407485179618206E+01   +6.1729259791314043E+01   +6.0563374188466653E+01   +5.8864922202264147E+01   +5.6727251483903466E+01   +5.4362004446860546E+01   +5.2015848303527264E+01
  +1.6499999999999999E+00   +6.2938186156985346E+01   +5.9472153409310501E+01   +6.2938186156985346E+01   +6.2886081610068288E+01   +6.2774579117930053E+01   +6.2510812186535091E+01   +6.1955811556057370E+01   +6.0968068186850807E+01   +5.9472153409310501E+01   +5.7511719119838823E+01   +5.5251594684579509E+01   +5.2915444834893854E+01
  +1.7000000000000000E+00   +6.2942570240515508E+01   +6.0052119579270546E+01   +6.2942570240515508E+01   +6.2896444847728446E+01   +6.2806526592595091E+01   +6.2599396991861198E+01   +6.2155839300558306E+01   +6.1339153766408202E+01   +6.0052119579270546E+01   +5.8293075225582221E+01   +5.6176155394525928E+01   +5.3891336102698219E+01
  +1.7500000000000000E+00   +6.2947705656160508E+01   +6.0601864658762935E+01   +6.2947705656160508E+01   +6.2906700207675748E+01   +6.2834341809442982E+01   +6.2675107060792783E+01   +6.2330949487527661E+01   +6.1676403944530200E+01   +6.0601864658762935E+01   +5.9067006110694741E+01   +5.7133924351590863E+01   +5.4949134068765318E+01
  +1.8000000000000000E+00   +6.2953688074179979E+01   +6.1118488216797182E+01   +6.2953688074179979E+01   +6.2917407440366318E+01   +6.2859307114500631E+01   +6.2739905892872528E+01   +6.2482933760078758E+01   +6.1979809543018320E+01   +6.1118488216797182E+01   +5.9829064447874998E+01   +5.8123452578459634E+01   +5.6096712788634925E+01
  +1.8500000000000001E+00   +6.2960654888417970E+01   +6.1598615223427799E+01   +6.2960654888417970E+01   +6.2929172566946434E+01   +6.2882821370803413E+01   +6.2795949547258992E+01   +6.2613797522033678E+01   +6.2249395301696183E+01   +6.1598615223427799E+01   +6.0573807436823841E+01   +5.9142824791931147E+01   +5.7344528429928687E+01
  +1.8999999999999999E+00   +6.2968845905042762E+01   +6.2038846220810512E+01   +6.2968845905042762E+01   +6.2942793476364159E+01   +6.2906658714240649E+01   +6.2846008496252018E+01   +6.2726316854036092E+01   +6.2485791572949068E+01   +6.2038846220810512E+01   +6.1295238917658445E+01   +6.0190938156047729E+01   +5.8709818309872944E+01
  +1.9500000000000000E+00   +6.2978772236045593E+01   +6.2437674946327107E+01   +6.2978772236045593E+01   +6.2959683556645388E+01   +6.2933770136046398E+01   +6.2894775471505305E+01   +6.2825834773618382E+01   +6.2692255512067554E+01   +6.2437674946327107E+01   +6.1988976172572244E+01   +6.1272323373515228E+01   +6.0230250814789123E+01
  +2.0000000000000000E+00   +6.2972187899058383E+01   +6.2570964598794561E+01   +6.2972187899058383E+01   +6.2961166563132615E+01   +6.2939079613823189E+01   +6.2907403240551190E+01   +6.2855212959322451E+01   +6.2757803076401146E+01   +6.2570964598794561E+01   +6.2230999778255750E+01   +6.1664492575649497E+01   +6.0798136113644951E+01
  +2.0499999999999998E+00   +6.2952424632253852E+01   +6.2560419931501912E+01   +6.2952424632253852E+01   +6.2949538586350336E+01   +6.2928641923740429E+01   +6.2896958501536915E+01   +6.2844746458403272E+01   +6.2747298848371877E+01   +6.2560419931501912E+01   +6.2220445784336952E+01   +6.1653991165151076E+01   +6.0779829356954643E+01
  +2.1000000000000001E+00   +6.2935290829040994E+01   +6.2549875474220379E+01   +6.2935290829040994E+01   +6.2935289244494278E+01   +6.2918202548312635E+01   +6.2886513871973705E+01   +6.2834280072919718E+01   +6.2736794767118859E+01   +6.2549875474220379E+01   +6.2209892040731461E+01   +6.1643478047622523E+01   +6.0761539370172891E+01
  +2.1499999999999999E+00   +6.2919605056425816E+01   +6.2539331226838833E+01   +6.2919605056425816E+01   +6.2919603472537716E+01   +6.2907757543205847E+01   +6.2876069346138884E+01   +6.2823813802873545E+01   +6.2726290832646342E+01   +6.2539331226838833E+01   +6.2199338529290316E+01   +6.1632953287584634E+01   +6.0743266100250473E+01
  +2.2000000000000002E+00   +6.2903925798042820E+01   +6.2528787189219230E+01   +6.2903925798042820E+01   +6.2903924214811944E+01   +6.2897304762728986E+01   +6.2865624913733186E+01   +6.2813347648253362E+01   +6.2715787044958383E+01   +6.2528787189219230E+01   +6.2188785232021893E+01   +6.1622416949236779E+01   +6.0725009494347432E+01
  +2.2500000000000000E+00   +6.2888452095151884E+01   +6.2518243361196930E+01   +6.2888452095151884E+01   +6.2888450552770649E+01   +6.2886446052310696E+01   +6.2855180562902866E+01   +6.2802881609029860E+01   +6.2705283404058768E+01   +6.2518243361196930E+01   +6.2178232131090745E+01   +6.1611869096458456E+01   +6.0706769499832163E+01
  +2.2999999999999998E+00   +6.2873850385071961E+01   +6.2507699742581032E+01   +6.2873850385071961E+01   +6.2873848977945300E+01   +6.2873848977945293E+01   +6.2844735681632443E+01   +6.2792415684701467E+01   +6.2694779909950938E+01   +6.2507699742581032E+01   +6.2167679208816665E+01   +6.1601309792810930E+01   +6.0688546064280501E+01
  +2.3500000000000001E+00   +6.2859919699390929E+01   +6.2497156333154656E+01   +6.2859919699390929E+01   +6.2859918292600220E+01   +6.2859918292600220E+01   +6.2834287651349108E+01   +6.2781949872324361E+01   +6.2684276562636569E+01   +6.2497156333154656E+01   +6.2157126447673569E+01   +6.1590739101538851E+01   +6.0670339135474755E+01
  +2.3999999999999999E+00   +6.2845992337296892E+01   +6.2486613132675302E+01   +6.2845992337296892E+01   +6.2845990930841580E+01   +6.2845990930841580E+01   +6.2823834472311887E+01   +6.2771484165477659E+01   +6.2673773362109543E+01   +6.2486613132675302E+01   +6.2146573830288517E+01   +6.1580157085571813E+01   +6.0652148661402848E+01
  +2.4500000000000002E+00   +6.2832068293198802E+01   +6.2476070140875137E+01   +6.2832068293198802E+01   +6.2832066887078312E+01   +6.2832066887078312E+01   +6.2813376166777061E+01   +6.2761018556272170E+01   +6.2663270308351422E+01   +6.2476070140875137E+01   +6.2136021339440703E+01   +6.1569563807525952E+01   +6.0633974590257353E+01
  +2.5000000000000000E+00   +6.2818147561521840E+01   +6.2465527357461269E+01   +6.2818147561521840E+01   +6.2818146155735619E+01   +6.2818146155735626E+01   +6.2802912756906707E+01   +6.2750553036878443E+01   +6.2652767401331516E+01   +6.2465527357461269E+01   +6.2125468958060360E+01   +6.1558959329705544E+01   +6.0615816870434671E+01
  +2.5499999999999998E+00   +6.2804230136707375E+01   +6.2454984782116057E+01   +6.2804230136707375E+01   +6.2804228731254852E+01   +6.2804228731254859E+01   +6.2792444264769159E+01   +6.2740087599526326E+01   +6.2642264641007031E+01   +6.2454984782116057E+01   +6.2114916669227867E+01   +6.1548343714104554E+01   +6.0597675450534041E+01
  +2.6000000000000001E+00   +6.2790316013212880E+01   +6.2444442414497388E+01   +6.2790316013212880E+01   +6.2790314608093503E+01   +6.2790314608093503E+01   +6.2781970712339451E+01   +6.2729622236504696E+01   +6.2631762027323092E+01   +6.2444442414497388E+01   +6.2104364456172640E+01   +6.1537717022408209E+01   +6.0579550279356681E+01
  +2.6499999999999999E+00   +6.2776405185511912E+01   +6.2433900254238992E+01   +6.2776405185511912E+01   +6.2776403780725119E+01   +6.2776403780725119E+01   +6.2771492121499691E+01   +6.2719156940161028E+01   +6.2621259560212863E+01   +6.2433900254238992E+01   +6.2093812302272205E+01   +6.1527079315994541E+01   +6.0561441305904928E+01
  +2.7000000000000002E+00   +6.2762525309756541E+01   +6.2423358300950675E+01   +6.2762525309756541E+01   +6.2762523910887310E+01   +6.2762523910887303E+01   +6.2760925512295330E+01   +6.2708691702901099E+01   +6.2610757239597667E+01   +6.2423358300950675E+01   +6.2083260191051167E+01   +6.1516430655935949E+01   +6.0543348479381294E+01
  +2.7500000000000000E+00   +6.2749075318625586E+01   +6.2412816554218665E+01   +6.2749075318625586E+01   +6.2749074000646580E+01   +6.2749074000646580E+01   +6.2749074000646573E+01   +6.2698226392051225E+01   +6.2600255065292302E+01   +6.2412816554218665E+01   +6.2072708106180258E+01   +6.1505771103000718E+01   +6.0525271749187624E+01
  +2.7999999999999998E+00   +6.2736026703817977E+01   +6.2402275013605575E+01   +6.2736026703817977E+01   +6.2736025386052837E+01   +6.2736025386052845E+01   +6.2736025386052837E+01   +6.2687759070898380E+01   +6.2589753035545215E+01   +6.2402275013605575E+01   +6.2062156031475325E+01   +6.1495100717654552E+01   +6.0507211064924192E+01
  +2.8500000000000001E+00   +6.2722980205094764E+01   +6.2391733678646254E+01   +6.2722980205094764E+01   +6.2722978887543185E+01   +6.2722978887543185E+01   +6.2722978887543192E+01   +6.2677287941523339E+01   +6.2579251145789598E+01   +6.2391733678646254E+01   +6.2051603950896386E+01   +6.1484419560062122E+01   +6.0489166376388837E+01
  +2.8999999999999999E+00   +6.2709935819427876E+01   +6.2381192548844055E+01   +6.2709935819427876E+01   +6.2709934502089567E+01   +6.2709934502089567E+01   +6.2709934502089567E+01   +6.2666813019964835E+01   +6.2568749390130662E+01   +6.2381192548844055E+01   +6.2041051848546623E+01   +6.1473727690088538E+01   +6.0471137633576092E+01
  +2.9500000000000002E+00   +6.2696893543797600E+01   +6.2370651623671208E+01   +6.2696893543797600E+01   +6.2696892226672240E+01   +6.2696892226672240E+01   +6.2696892226672240E+01   +6.2656334322194922E+01   +6.2558247762716597E+01   +6.2370651623671208E+01   +6.2030499708671428E+01   +6.1463025167300898E+01   +6.0453124786676320E+01
  +3.0000000000000000E+00   +6.2683853375192470E+01   +6.2360110902569183E+01   +6.2683853375192470E+01   +6.2683852058279768E+01   +6.2683852058279768E+01   +6.2683852058279768E+01   +6.2645851864119294E+01   +6.2547746257738254E+01   +6.2360110902569183E+01   +6.2019947515657428E+01   +6.1452312050969752E+01   +6.0435127786074844E+01
  +3.0499999999999998E+00   +6.2670815310609335E+01   +6.2349570384949082E+01   +6.2670815310609335E+01   +6.2670813993908972E+01   +6.2670813993908979E+01   +6.2670813993908979E+01   +6.2635365661577559E+01   +6.2537244869428903E+01   +6.2349570384949082E+01   +6.2009395254031531E+01   +6.1441588400070600E+01   +6.0417146582351080E+01
  +3.1000000000000001E+00   +6.2657779347053243E+01   +6.2339030070192024E+01   +6.2657779347053243E+01   +6.2657778030564927E+01   +6.2657778030564934E+01   +6.2657778030564927E+01   +6.2624875730343547E+01   +6.2526743592063916E+01   +6.2339030070192024E+01   +6.1998842908459949E+01   +6.1430854273285412E+01   +6.0399181126277718E+01
  +3.1499999999999999E+00   +6.2644745481537463E+01   +6.2328489957649516E+01   +6.2644745481537463E+01   +6.2644744165260889E+01   +6.2644744165260896E+01   +6.2644744165260889E+01   +6.2614382086125630E+01   +6.2516242419960477E+01   +6.2328489957649516E+01   +6.1988290463747276E+01   +6.1420109729004054E+01   +6.0381231368819826E+01
  +3.2000000000000002E+00   +6.2631713711083414E+01   +6.2317950046643794E+01   +6.2631713711083414E+01   +6.2631712395018290E+01   +6.2631712395018290E+01   +6.2631712395018290E+01   +6.2603884744566962E+01   +6.2505741347477333E+01   +6.2317950046643794E+01   +6.1977737904835521E+01   +6.1409354825325771E+01   +6.0363297261134036E+01
  +3.2500000000000000E+00   +6.2618684032720672E+01   +6.2307410336468237E+01   +6.2618684032720672E+01   +6.2618682716866694E+01   +6.2618682716866694E+01   +6.2618682716866694E+01   +6.2593383721245800E+01   +6.2495240369014468E+01   +6.2307410336468237E+01   +6.1967185216803180E+01   +6.1398589620060648E+01   +6.0345378754567683E+01
  +3.2999999999999998E+00   +6.2605656443486936E+01   +6.2296870826387689E+01   +6.2605656443486936E+01   +6.2605655127843804E+01   +6.2605655127843804E+01   +6.2605655127843796E+01   +6.2582879031675795E+01   +6.2484739479012873E+01   +6.2296870826387689E+01   +6.1956632384864314E+01   +6.1387814170731097E+01   +6.0327475800657972E+01
  +3.3500000000000001E+00   +6.2592630940427952E+01   +6.2286331515638835E+01   +6.2592630940427952E+01   +6.2592629624995368E+01   +6.2592629624995368E+01   +6.2592629624995361E+01   +6.2572370691306290E+01   +6.2474238671954240E+01   +6.2286331515638835E+01   +6.1946079394367594E+01   +6.1377028534573242E+01   +6.0309588351131154E+01
  +3.3999999999999999E+00   +6.2579607520597534E+01   +6.2275792403430565E+01   +6.2579607520597534E+01   +6.2579606205375207E+01   +6.2579606205375207E+01   +6.2579606205375207E+01   +6.2561858715522568E+01   +6.2463737942360694E+01   +6.2275792403430565E+01   +6.1935526230795411E+01   +6.1366232768538410E+01   +6.0291716357901677E+01
  +3.4500000000000002E+00   +6.2566586181057517E+01   +6.2265253488944325E+01   +6.2566586181057517E+01   +6.2566584866045147E+01   +6.2566584866045147E+01   +6.2566584866045147E+01   +6.2551343119646184E+01   +6.2453237284794525E+01   +6.2265253488944325E+01   +6.1924972879762940E+01   +6.1355426929294524E+01   +6.0273859773071386E+01
  +3.5000000000000000E+00   +6.2553566918877721E+01   +6.2254714771334463E+01   +6.2553566918877721E+01   +6.2553565604075004E+01   +6.2553565604075004E+01   +6.2553565604075004E+01   +6.2540823918935224E+01   +6.2442736693857903E+01   +6.2254714771334463E+01   +6.1914419327017249E+01   +6.1344611073227533E+01   +6.0256018548928651E+01
  +3.5499999999999998E+00   +6.2540549731135911E+01   +6.2244176249728568E+01   +6.2540549731135911E+01   +6.2540548416542563E+01   +6.2540548416542563E+01   +6.2540548416542556E+01   +6.2530301128584583E+01   +6.2432236164192631E+01   +6.2244176249728568E+01   +6.1903865558436380E+01   +6.1333785256442859E+01   +6.0238192637947613E+01
  +3.6000000000000001E+00   +6.2527534614917798E+01   +6.2233637923227846E+01   +6.2527534614917798E+01   +6.2527533300533520E+01   +6.2527533300533513E+01   +6.2527533300533513E+01   +6.2519774763726261E+01   +6.2421735690479878E+01   +6.2233637923227846E+01   +6.1893311560028458E+01   +6.1322949534766757E+01   +6.0220381992787317E+01
  +3.6499999999999999E+00   +6.2514521567316990E+01   +6.2223099790907440E+01   +6.2514521567316990E+01   +6.2514520253141484E+01   +6.2514520253141491E+01   +6.2514520253141491E+01   +6.2509244839429648E+01   +6.2411235267439864E+01   +6.2223099790907440E+01   +6.1882757317930796E+01   +6.1312103963747774E+01   +6.0202586566290918E+01
  +3.7000000000000002E+00   +6.2501510585434950E+01   +6.2212561851816766E+01   +6.2501510585434950E+01   +6.2501509271467931E+01   +6.2501509271467931E+01   +6.2501509271467938E+01   +6.2498711370701763E+01   +6.2400734889831675E+01   +6.2212561851816766E+01   +6.1872202818409022E+01   +6.1301248598658077E+01   +6.0184806311484891E+01
  +3.7500000000000000E+00   +6.2488592488447530E+01   +6.2202024104979870E+01   +6.2488592488447530E+01   +6.2488591193027780E+01   +6.2488591193027780E+01   +6.2488591193027780E+01   +6.2487811010865187E+01   +6.2390234552452945E+01   +6.2202024104979870E+01   +6.1861648047856171E+01   +6.1290383494494890E+01   +6.0167041181578185E+01
  +3.7999999999999998E+00   +6.2475922934864904E+01   +6.2191486548980961E+01   +6.2475922934864904E+01   +6.2475921671097588E+01   +6.2475921671097588E+01   +6.2475921671097581E+01   +6.2475921671097588E+01   +6.2379733702283822E+01   +6.2191486548980961E+01   +6.1851092992791841E+01   +6.1279508705981854E+01   +6.0149291129961483E+01
  +3.8500000000000001E+00   +6.2463410781458151E+01   +6.2180949180844628E+01   +6.2463410781458151E+01   +6.2463409517843409E+01   +6.2463409517843409E+01   +6.2463409517843402E+01   +6.2463409517843409E+01   +6.2369230850187272E+01   +6.2180949180844628E+01   +6.1840537639860045E+01   +6.1268624287570404E+01   +6.0131556110206340E+01
  +3.8999999999999999E+00   +6.2450900137770610E+01   +6.2170411995757526E+01   +6.2450900137770610E+01   +6.2450898874308244E+01   +6.2450898874308244E+01   +6.2450898874308244E+01   +6.2450898874308251E+01   +6.2358725064047164E+01   +6.2170411995757526E+01   +6.1829981975824985E+01   +6.1257730293441135E+01   +6.0113836076064445E+01
  +3.9500000000000002E+00   +6.2438391001918134E+01   +6.2159874988209417E+01   +6.2438391001918134E+01   +6.2438389738607967E+01   +6.2438389738607960E+01   +6.2438389738607960E+01   +6.2438389738607960E+01   +6.2348216356151340E+01   +6.2159874988209417E+01   +6.1819425987568096E+01   +6.1246826777505127E+01   +6.0096130981466807E+01
  +4.0000000000000000E+00   +6.2425883372021545E+01   +6.2149338152707138E+01   +6.2425883372021545E+01   +6.2425882108863384E+01   +6.2425882108863377E+01   +6.2425882108863377E+01   +6.2425882108863377E+01   +6.2337704738735738E+01   +6.2149338152707138E+01   +6.1808869662087297E+01   +6.1235913793405317E+01   +6.0078440780522961E+01
  +4.0499999999999998E+00   +6.2413376796835664E+01   +6.2138801109591881E+01   +6.2413376796835664E+01   +6.2413375533738574E+01   +6.2413375533738574E+01   +6.2413375533738567E+01   +6.2413375533738574E+01   +6.2327189849801762E+01   +6.2138801109591881E+01   +6.1798312612313424E+01   +6.1224991020050723E+01   +6.0060764677378671E+01
  +4.0999999999999996E+00   +6.2400870376249920E+01   +6.2128263105565594E+01   +6.2400870376249920E+01   +6.2400869113123015E+01   +6.2400869113123015E+01   +6.2400869113123015E+01   +6.2400869113123015E+01   +6.2316670953529403E+01   +6.2128263105565594E+01   +6.1787754077635114E+01   +6.1214057761578054E+01   +6.0043101127760778E+01
  +4.1500000000000004E+00   +6.2388363659897820E+01   +6.2117723761753638E+01   +6.2388363659897820E+01   +6.2388362396740987E+01   +6.2388362396740980E+01   +6.2388362396740987E+01   +6.2388362396740987E+01   +6.2306147688227242E+01   +6.2117723761753638E+01   +6.1777193671959132E+01   +6.1203113695421564E+01   +6.0025449339745222E+01
  +4.2000000000000002E+00   +6.2375856646655961E+01   +6.2107183073177950E+01   +6.2375856646655961E+01   +6.2375855383469080E+01   +6.2375855383469080E+01   +6.2375855383469080E+01   +6.2375855383469087E+01   +6.2295620065920673E+01   +6.2107183073177950E+01   +6.1766631383182265E+01   +6.1192158872360466E+01   +6.0007809272204881E+01
  +4.2500000000000000E+00   +6.2363349335405303E+01   +6.2096641034876953E+01   +6.2363349335405303E+01   +6.2363348072188280E+01   +6.2363348072188273E+01   +6.2363348072188273E+01   +6.2363348072188280E+01   +6.2285088098586016E+01   +6.2096641034876953E+01   +6.1756067199310486E+01   +6.1181193342925198E+01   +5.9990180884176020E+01
  +4.2999999999999998E+00   +6.2350841725031188E+01   +6.2086097641905539E+01   +6.2350841725031188E+01   +6.2350840461783896E+01   +6.2350840461783896E+01   +6.2350840461783896E+01   +6.2350840461783896E+01   +6.2274551798150632E+01   +6.2086097641905539E+01   +6.1745501108458249E+01   +6.1170217157398660E+01   +5.9972564134857549E+01
  +4.3499999999999996E+00   +6.2338333814423279E+01   +6.2075552889335128E+01   +6.2338333814423279E+01   +6.2338332551145605E+01   +6.2338332551145605E+01   +6.2338332551145605E+01   +6.2338332551145605E+01   +6.2264011176493192E+01   +6.2075552889335128E+01   +6.1734933098847762E+01   +6.1159230365817436E+01   +5.9954958983610368E+01
  +4.4000000000000004E+00   +6.2325825602475547E+01   +6.2065006772253717E+01   +6.2325825602475547E+01   +6.2325824339167390E+01   +6.2325824339167383E+01   +6.2325824339167383E+01   +6.2325824339167383E+01   +6.2253466245443818E+01   +6.2065006772253717E+01   +6.1724363158808323E+01   +6.1148233017973027E+01   +5.9937365389956582E+01
  +4.4500000000000002E+00   +6.2313317088086293E+01   +6.2054459285765859E+01   +6.2313317088086293E+01   +6.2313315824747519E+01   +6.2313315824747527E+01   +6.2313315824747527E+01   +6.2313315824747519E+01   +6.2242917016784318E+01   +6.2054459285765859E+01   +6.1713791276775574E+01   +6.1137225163413063E+01   +5.9919783313578840E+01
  +4.5000000000000000E+00   +6.2300808270158065E+01   +6.2043910424992767E+01   +6.2300808270158065E+01   +6.2300807006788588E+01   +6.2300807006788588E+01   +6.2300807006788588E+01   +6.2300807006788588E+01   +6.2232363502248326E+01   +6.2043910424992767E+01   +6.1703217441290839E+01   +6.1126206851442525E+01   +5.9902212714319610E+01
