 TIME                                    HW_Temp                                  HW_Flow                                  PVPower                                  PV4HW                                    HeaterHeat                               HeaterPower                              HeaterPerf                               Tank_FlowRate                            Tank_TempOut                             T_mains                                  T_amb                                    GHI                                     
  +2.2500000000000000E+01   +6.2314569984487527E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2314569984487527E+01   +1.8040232630312584E+01   +2.8057500000000001E+01   +0.0000000000000000E+00
  +2.2550000000000001E+01   +6.2302244979097807E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2302244979097807E+01   +1.8040163624978884E+01   +2.8042500000000004E+01   +0.0000000000000000E+00
  +2.2600000000000001E+01   +6.2289919597866565E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2289919597866565E+01   +1.8040094623650162E+01   +2.8027500000000000E+01   +0.0000000000000000E+00
  +2.2649999999999999E+01   +6.2277593839785567E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2277593839785567E+01   +1.8040025626326507E+01   +2.8012500000000003E+01   +0.0000000000000000E+00
  +2.2699999999999999E+01   +6.2265267703850618E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2265267703850618E+01   +1.8039956633008014E+01   +2.7997500000000002E+01   +0.0000000000000000E+00
  +2.2750000000000000E+01   +6.2252941189061438E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2252941189061438E+01   +1.8039887643694776E+01   +2.7982500000000002E+01   +0.0000000000000000E+00
  +2.2800000000000001E+01   +6.2240614294421682E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2240614294421682E+01   +1.8039818658386864E+01   +2.7967500000000001E+01   +0.0000000000000000E+00
  +2.2850000000000001E+01   +6.2228287018938964E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2228287018938964E+01   +1.8039749677084384E+01   +2.7952500000000001E+01   +0.0000000000000000E+00
  +2.2899999999999999E+01   +6.2215959361624769E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2215959361624769E+01   +1.8039680699787414E+01   +2.7937500000000000E+01   +0.0000000000000000E+00
  +2.2949999999999999E+01   +6.2203631321494505E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2203631321494505E+01   +1.8039611726496052E+01   +2.7922500000000003E+01   +0.0000000000000000E+00
  +2.3000000000000000E+01   +6.2191302897567446E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2191302897567446E+01   +1.8039542757210381E+01   +2.7907499999999999E+01   +0.0000000000000000E+00
  +2.3050000000000001E+01   +6.2178973639495766E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2178973639495766E+01   +1.8039473791930490E+01   +2.7890000000000001E+01   +0.0000000000000000E+00
  +2.3100000000000001E+01   +6.2166642648065199E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2166642648065199E+01   +1.8039404830656466E+01   +2.7870000000000005E+01   +0.0000000000000000E+00
  +2.3149999999999999E+01   +6.2154309473804489E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2154309473804489E+01   +1.8039335873388403E+01   +2.7850000000000001E+01   +0.0000000000000000E+00
  +2.3199999999999999E+01   +6.2141974116484391E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2141974116484391E+01   +1.8039266920126380E+01   +2.7829999999999998E+01   +0.0000000000000000E+00
