 TIME                                    TempTop                                  TempBottom                               C_Load                                   C_Tmax                                   C_Tmin                                   C_All                                   
  +1.8500000000000001E+00   +5.7344528429928687E+01   +6.1598615223427799E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +1.8999999999999999E+00   +5.8709818309872944E+01   +6.2038846220810512E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +1.9500000000000000E+00   +6.0230250814789123E+01   +6.2437674946327107E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +2.0000000000000000E+00   +6.0798136113644951E+01   +6.2570964598794561E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.0499999999999998E+00   +6.0779829356954643E+01   +6.2560419931501912E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1000000000000001E+00   +6.0761539370172891E+01   +6.2549875474220379E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1499999999999999E+00   +6.0743266100250473E+01   +6.2539331226838833E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2000000000000002E+00   +6.0725009494347432E+01   +6.2528787189219230E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2500000000000000E+00   +6.0706769499832163E+01   +6.2518243361196930E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2999999999999998E+00   +6.0688546064280501E+01   +6.2507699742581032E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3500000000000001E+00   +6.0670339135474755E+01   +6.2497156333154656E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3999999999999999E+00   +6.0652148661402848E+01   +6.2486613132675302E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4500000000000002E+00   +6.0633974590257353E+01   +6.2476070140875137E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5000000000000000E+00   +6.0615816870434671E+01   +6.2465527357461269E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5499999999999998E+00   +6.0597675450534041E+01   +6.2454984782116057E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.6000000000000001E+00   +6.0579550279356681E+01   +6.2444442414497388E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.6499999999999999E+00   +6.0561441305904928E+01   +6.2433900254238992E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.7000000000000002E+00   +6.0543348479381294E+01   +6.2423358300950675E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.7500000000000000E+00   +6.0525271749187624E+01   +6.2412816554218665E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.7999999999999998E+00   +6.0507211064924192E+01   +6.2402275013605575E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.8500000000000001E+00   +6.0489166376388837E+01   +6.2391733678646254E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.8999999999999999E+00   +6.0471137633576092E+01   +6.2381192548844055E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.9500000000000002E+00   +6.0453124786676320E+01   +6.2370651623671208E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.0000000000000000E+00   +6.0435127786074844E+01   +6.2360110902569183E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.0499999999999998E+00   +6.0417146582351080E+01   +6.2349570384949082E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.1000000000000001E+00   +6.0399181126277718E+01   +6.2339030070192024E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.1499999999999999E+00   +6.0381231368819826E+01   +6.2328489957649516E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.2000000000000002E+00   +6.0363297261134036E+01   +6.2317950046643794E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.2500000000000000E+00   +6.0345378754567683E+01   +6.2307410336468237E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.2999999999999998E+00   +6.0327475800657972E+01   +6.2296870826387689E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.3500000000000001E+00   +6.0309588351131154E+01   +6.2286331515638835E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.3999999999999999E+00   +6.0291716357901677E+01   +6.2275792403430565E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.4500000000000002E+00   +6.0273859773071386E+01   +6.2265253488944325E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.5000000000000000E+00   +6.0256018548928651E+01   +6.2254714771334463E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.5499999999999998E+00   +6.0238192637947613E+01   +6.2244176249728568E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.6000000000000001E+00   +6.0220381992787317E+01   +6.2233637923227846E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.6499999999999999E+00   +6.0202586566290918E+01   +6.2223099790907440E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.7000000000000002E+00   +6.0184806311484891E+01   +6.2212561851816766E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.7500000000000000E+00   +6.0167041181578185E+01   +6.2202024104979870E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.7999999999999998E+00   +6.0149291129961483E+01   +6.2191486548980961E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.8500000000000001E+00   +6.0131556110206340E+01   +6.2180949180844628E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.8999999999999999E+00   +6.0113836076064445E+01   +6.2170411995757526E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +3.9500000000000002E+00   +6.0096130981466807E+01   +6.2159874988209417E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.0000000000000000E+00   +6.0078440780522961E+01   +6.2149338152707138E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.0499999999999998E+00   +6.0060764677378671E+01   +6.2138801109591881E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.0999999999999996E+00   +6.0043101127760778E+01   +6.2128263105565594E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.1500000000000004E+00   +6.0025449339745222E+01   +6.2117723761753638E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.2000000000000002E+00   +6.0007809272204881E+01   +6.2107183073177950E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.2500000000000000E+00   +5.9990180884176020E+01   +6.2096641034876953E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.2999999999999998E+00   +5.9972564134857549E+01   +6.2086097641905539E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.3499999999999996E+00   +5.9954958983610368E+01   +6.2075552889335128E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4000000000000004E+00   +5.9937365389956582E+01   +6.2065006772253717E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4500000000000002E+00   +5.9919783313578840E+01   +6.2054459285765859E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5000000000000000E+00   +5.9902212714319610E+01   +6.2043910424992767E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5499999999999998E+00   +5.9884653552180467E+01   +6.2033360185072276E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5999999999999996E+00   +5.9867105787321414E+01   +6.2022808561158939E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6500000000000004E+00   +5.9849569380060160E+01   +6.2012255548424001E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7000000000000002E+00   +5.9832044290871472E+01   +6.2001701142055467E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7500000000000000E+00   +5.9814530480386409E+01   +6.1991145337258104E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7999999999999998E+00   +5.9797027909391723E+01   +6.1980588129253476E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.8499999999999996E+00   +5.9779536538829106E+01   +6.1970029513279982E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.9000000000000004E+00   +5.9762056329794540E+01   +6.1959469484592866E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.9500000000000002E+00   +5.9744587243537623E+01   +6.1948908038464253E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.0000000000000000E+00   +5.9727129241460887E+01   +6.1938345170183148E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.0499999999999998E+00   +5.9709685285685310E+01   +6.1927782371786627E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.0999999999999996E+00   +5.9692261332866948E+01   +6.1917222629954253E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.1500000000000004E+00   +5.9674860331121408E+01   +6.1906667433757853E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.2000000000000002E+00   +5.9657482226228453E+01   +6.1896116776768764E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.2500000000000000E+00   +5.9640126964162590E+01   +6.1885570652578650E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.2999999999999998E+00   +5.9622794491092264E+01   +6.1875029054799491E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.3499999999999996E+00   +5.9605484753378974E+01   +6.1864491977063594E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.4000000000000004E+00   +5.9588197697576526E+01   +6.1853959413023652E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.4500000000000002E+00   +5.9570933270430132E+01   +6.1843431356352710E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.5000000000000000E+00   +5.9553691418875687E+01   +6.1832907800744231E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.5499999999999998E+00   +5.9536472090038899E+01   +6.1822388739912057E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.5999999999999996E+00   +5.9519275231234488E+01   +6.1811874167590474E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.6500000000000004E+00   +5.9502100789965439E+01   +6.1801364077534188E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.7000000000000002E+00   +5.9484948713922115E+01   +6.1790858463518347E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.7500000000000000E+00   +5.9467818950981538E+01   +6.1780357319338556E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.7999999999999998E+00   +5.9450711449206587E+01   +6.1769860638810883E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8499999999999996E+00   +5.9433626156845165E+01   +6.1759368415771881E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.9000000000000004E+00   +5.9416563022329477E+01   +6.1748880644078582E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.9500000000000002E+00   +5.9399521994275204E+01   +6.1738397317608502E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.0000000000000000E+00   +5.9382503021480744E+01   +6.1727918430259663E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.0499999999999998E+00   +5.9257365337162355E+01   +6.1716539280539671E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.0999999999999996E+00   +5.8918002097278176E+01   +6.1703353645217305E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.1500000000000004E+00   +5.8369936903783582E+01   +6.1688325798192253E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.2000000000000002E+00   +5.7621875283251754E+01   +6.1671390758346490E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.2500000000000000E+00   +5.6685475398761312E+01   +6.1652439627895987E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.2999999999999998E+00   +5.5575046677955598E+01   +6.1631287963250180E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.3499999999999996E+00   +5.4307187235433901E+01   +6.1607629822599435E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4000000000000004E+00   +5.2900372897486001E+01   +6.1580964156212318E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4500000000000002E+00   +5.1374511989420917E+01   +6.1550488976624500E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5000000000000000E+00   +4.9750480782882626E+01   +6.1514973856543314E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5499999999999998E+00   +4.8049656066412723E+01   +6.1472610095647354E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5999999999999996E+00   +4.6293459269153914E+01   +6.1420850017959339E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6500000000000004E+00   +4.4502919826165055E+01   +6.1356249409204878E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.7000000000000002E+00   +4.2698272798998346E+01   +6.1274330220452690E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.7500000000000000E+00   +4.0898604186823327E+01   +6.1169482148950522E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.7999999999999998E+00   +3.9121548710159985E+01   +6.1034921146008323E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8499999999999996E+00   +3.7383045793539665E+01   +6.0862720474931457E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9000000000000004E+00   +3.5697159756033415E+01   +6.0643926032674308E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9500000000000002E+00   +3.4075963680108920E+01   +6.0368761868889948E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0000000000000000E+00   +3.2529474457569535E+01   +6.0026922512482351E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0499999999999998E+00   +3.1099396455412034E+01   +5.9619735113511418E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0999999999999996E+00   +2.9812606555793643E+01   +5.9152830352690202E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.1500000000000004E+00   +2.8654593212647033E+01   +5.8626182185512597E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.2000000000000002E+00   +2.7612330780098546E+01   +5.8040780261481551E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.2500000000000000E+00   +2.6674129936010054E+01   +5.7398511791309772E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.2999999999999998E+00   +2.5870093014176611E+01   +5.6739906301312161E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.3499999999999996E+00   +2.5217830899638454E+01   +5.6110133023061763E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.4000000000000004E+00   +2.4691041005599487E+01   +5.5524152242736889E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.4500000000000002E+00   +2.5317521674467880E+01   +5.5350859996500780E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.5000000000000000E+00   +2.6965109437289183E+01   +5.5597216013859338E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.5499999999999998E+00   +2.8591330569958856E+01   +5.5899562119563356E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.5999999999999996E+00   +3.0186572645965615E+01   +5.6223217467782447E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.6500000000000004E+00   +3.1765740514763948E+01   +5.6563035096278398E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.7000000000000002E+00   +3.3341222821080052E+01   +5.6914425138035966E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.7500000000000000E+00   +3.4923448740661442E+01   +5.7273298777008726E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.7999999999999998E+00   +3.6545467014928356E+01   +5.7642104108566798E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.8499999999999996E+00   +3.8241451734786637E+01   +5.8021333102287180E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.9000000000000004E+00   +4.0022735112220509E+01   +5.8404144706140791E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +7.9500000000000002E+00   +4.1899838007873726E+01   +5.8784857341626356E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.0000000000000000E+00   +4.3881202650275064E+01   +5.9158749549259277E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.0500000000000007E+00   +4.5869292930692609E+01   +5.9512629089827662E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.0999999999999996E+00   +4.7769090405862009E+01   +5.9837842092420416E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.1500000000000004E+00   +4.9580224721391239E+01   +6.0138402191344461E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.1999999999999993E+00   +5.1301882020283941E+01   +6.0418681167428595E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.2500000000000000E+00   +5.2960283543239228E+01   +6.0688211033615431E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.3000000000000007E+00   +5.4594489367551503E+01   +6.0960248276345844E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.3499999999999996E+00   +5.6210361581251632E+01   +6.1245697143158665E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.4000000000000004E+00   +5.7791663728909782E+01   +6.1556636111309899E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.4499999999999993E+00   +5.9320920545743988E+01   +6.1910565026714721E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.5000000000000000E+00   +6.0799661768352728E+01   +6.2328571338621060E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +8.5500000000000007E+00   +6.1273323761055700E+01   +6.2470719815570106E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +8.5999999999999996E+00   +6.1254203126525127E+01   +6.2460291574730341E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +8.6500000000000004E+00   +6.1235116055750268E+01   +6.2449870917945852E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +8.6999999999999993E+00   +6.1216062469769980E+01   +6.2439457842872599E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +8.7500000000000000E+00   +6.1197042289910257E+01   +6.2429052347138438E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +8.8000000000000007E+00   +6.1178055437782930E+01   +6.2418654428343508E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +8.8499999999999996E+00   +6.1159101835284531E+01   +6.2408264084060576E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +8.9000000000000004E+00   +6.1140181404594969E+01   +6.2397881311835455E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +8.9499999999999993E+00   +6.1121294068176418E+01   +6.2387506109187314E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +9.0000000000000000E+00   +6.1102439748771999E+01   +6.2377138473609094E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +9.0500000000000007E+00   +6.1083617619263123E+01   +6.2366778028385042E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +9.0999999999999996E+00   +6.1064826104213907E+01   +6.2356424023117540E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +9.1500000000000004E+00   +6.1046064380638704E+01   +6.2346076081790244E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +9.1999999999999993E+00   +6.1027332376449621E+01   +6.2335734202241895E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +9.2500000000000000E+00   +6.1008630019822505E+01   +6.2325398382286529E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +9.3000000000000007E+00   +6.0989957239195789E+01   +6.2315068619713784E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +9.3499999999999996E+00   +6.0971313963269438E+01   +6.2304744912289252E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
